"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000270426.1",20.0330604003616,1.2100413917069,0.346261445276282,3.49458886692223,0.000474792516620076,0.0278136519413567
"ENSG00000263526.1",1.30566006412372,2.83194074102451,0.810895487836936,3.4923621890889,0.000478768576394401,0.0280014085259978
"ENSG00000219409.2",3.83822046333943,4.23103813981741,1.2122125253858,3.49034352575331,0.000482400015494588,0.0281684382037998
"ENSG00000256969.1",87.4531047516241,2.1399502663746,0.613265698592422,3.48943414132937,0.000484044315739582,0.0282078555978036
"ENSG00000170092.13",30.8393713267564,1.12965760551274,0.323766523021191,3.48911182963412,0.000484628356085613,0.0282078555978036
"ENSG00000207833.1",7.21379467449999,2.48951040153302,0.713876849230734,3.48731073744119,0.000487904115456668,0.0283232542750417
"ENSG00000277386.1",3.34182744179785,2.05495889037017,0.589292180764823,3.48716469935696,0.000488170627097359,0.0283232542750417
"ENSG00000279038.1",31.7955543434476,1.96846195306641,0.564654786331148,3.48613347609523,0.00049005642160304,0.0283515592556169
"ENSG00000226510.1",2.9586199428745,-2.31461940847918,0.664003089518573,-3.48585638382702,0.000490564296009237,0.0283515592556169
"ENSG00000279356.1",13.0782110919326,1.48677667154363,0.426545985530708,3.48561871867997,0.000491000296579929,0.0283515592556169
"ENSG00000265443.1",5.69387926186914,1.82855735422982,0.525081235762315,3.48242753633181,0.000496889681511036,0.028620742443981
"ENSG00000239207.2",7.41335756854174,2.84793080330428,0.817844529141079,3.48223984122661,0.000497238119001983,0.028620742443981
"ENSG00000264384.2",7.97342791501915,1.72574997568465,0.495659648549606,3.48172376092046,0.000498197346051827,0.0286305816591809
"ENSG00000207737.1",1.90099867371944,3.3521412288242,0.963497176027379,3.47913965108388,0.000503026376343923,0.0288624296821663
"ENSG00000214548.13",1117.07072400051,1.50239733002372,0.432019148138935,3.47761745398506,0.000505891355490546,0.0289016973346237
"ENSG00000270171.1",2.67987990774083,2.06237057161301,0.593057207512242,3.47752382989197,0.000506068064241182,0.0289016973346237
"ENSG00000235162.7",1153.35561201361,-1.4148752558801,0.406885544017204,-3.47732986999477,0.000506434332721629,0.0289016973346237
"ENSG00000236197.2",8.14714781137316,3.21451191428453,0.92449547315352,3.47704451523121,0.000506973637988445,0.0289016973346237
"ENSG00000131746.11",1332.08873289559,-2.08874086193944,0.600788444172773,-3.47666617458902,0.000507689507144547,0.0289016973346237
"ENSG00000255327.1",1.45592601599706,3.41693939884023,0.983159015857029,3.47546972944315,0.000509959541953444,0.0289854938399829
"ENSG00000248545.2",13.5127982318,2.66987122387785,0.768768356079893,3.47292029226082,0.000514828227827293,0.0292165019291989
"ENSG00000251354.3",9.25100138101917,2.60934560831051,0.751656597132821,3.4714597307651,0.000517636962588217,0.029330069393454
"ENSG00000128815.16",1709.13672939134,1.03658383259815,0.298651246460775,3.47088399891976,0.000518748043958241,0.0293472413653634
"ENSG00000236850.4",159.068551861349,0.771487483172219,0.222349202327325,3.4697110450457,0.000521018560506013,0.0294298508827036
"ENSG00000175868.12",29.9854372040968,2.04174764415275,0.588572887238749,3.46898011855672,0.000522438114030036,0.0294472538381648
"ENSG00000255350.1",2.33634356333492,2.24407112666051,0.6469949733035,3.46845218163362,0.000523465676766857,0.0294472538381648
"ENSG00000151498.10",2730.2843829325,0.904909417848839,0.260908509169,3.4683016691598,0.000523758975205245,0.0294472538381648
"ENSG00000248528.1",1.36449589687724,3.45597845173134,0.997640106391532,3.46415348540029,0.000531902927523888,0.0298589093163332
"ENSG00000213064.8",5089.43812378845,0.610470726228752,0.176287614211737,3.46292465842508,0.00053433799192068,0.0299493146088875
"ENSG00000230769.1",2.3679365826696,2.21533937545351,0.640143104334221,3.46069396116914,0.000538784942340951,0.030152032520529
"ENSG00000249958.1",2.63233816059934,3.59583901764067,1.03976115411048,3.45833175573569,0.00054353163244957,0.0303315874877991
"ENSG00000232290.1",1.78425546253096,2.96632783140613,0.857823002803598,3.45797189130085,0.000544258165779141,0.0303315874877991
"ENSG00000255571.5",137.68514508635,1.53044073431177,0.442598576249913,3.45785281841396,0.000544498762170843,0.0303315874877991
"ENSG00000197603.12",1812.09843986705,0.956636595759748,0.276801574769695,3.45603740352883,0.000548179247801731,0.0304898472896766
"ENSG00000223462.2",3.15329833937821,2.04120267019269,0.591034780636034,3.45360837816699,0.000553139993651972,0.030718722583241
"ENSG00000279412.1",22.4859964576043,1.40803978378899,0.407861266691366,3.45225177965837,0.000555928712145935,0.0307913938125834
"ENSG00000160472.4",29.6760176630501,-1.60015157834021,0.463523557632744,-3.45214725765465,0.000556144117319788,0.0307913938125834
"ENSG00000263013.1",101.040907333049,0.684215689677094,0.198451818664971,3.44776729324006,0.000565240807578006,0.0312474065924402
"ENSG00000222112.1",17.5851026691361,1.35830085803046,0.394064886764208,3.44689644688695,0.000567065891623917,0.0312743782103315
"ENSG00000241179.1",1.41699395859886,3.33483913773843,0.967561924040577,3.44664155841521,0.000567601113702412,0.0312743782103315
"ENSG00000224057.1",21.4999180035764,1.84055940540336,0.53406772357689,3.44630338840984,0.00056831193884413,0.0312743782103315
"ENSG00000112378.11",12025.7373006701,-0.810595127244478,0.235337582411209,-3.44439302443463,0.000572343070862643,0.0314485632885495
"ENSG00000271500.1",12.357070022495,3.43597889941487,0.998883009902676,3.43982114557103,0.000582098725035881,0.0319362925880713
"ENSG00000279700.1",24.9565865727452,1.21891137094119,0.354504640972242,3.43835095528871,0.000585268625875404,0.0319837768922725
"ENSG00000237074.1",28.2685967105047,2.23200396449785,0.649161266735524,3.43828887962164,0.000585402821158857,0.0319837768922725
"ENSG00000256705.3",7.83532646192594,1.28753462199484,0.374479824592695,3.4381948971356,0.000585606047174043,0.0319837768922725
"ENSG00000279978.1",599.485614476474,0.983060371585772,0.286057086672496,3.43658807065762,0.000589090796405763,0.0321257923805665
"ENSG00000114279.12",103.096898539986,-1.36390795070769,0.397127411445502,-3.43443416747086,0.000593792285663499,0.0322988049342971
"ENSG00000274983.1",2.74287050389153,3.63299639229345,1.05788795291092,3.43419771658876,0.000594310527218697,0.0322988049342971
"ENSG00000251381.5",91.9278699095112,-2.0666635086769,0.601838902230528,-3.43391479184456,0.000594931181196166,0.0322988049342971
"ENSG00000279434.1",40.5010373380787,0.834006473572084,0.243041251765177,3.43154286572672,0.000600158273618296,0.0325213857337742
"ENSG00000249035.5",7.75694057192427,1.63293319175797,0.475901337326421,3.43124312474444,0.000600821856480245,0.0325213857337742
"ENSG00000231579.3",7.62672419570553,1.70333740825324,0.496652247142254,3.42963797718478,0.000604387054455326,0.032665681276514
"ENSG00000201207.1",7.27288719963523,1.03204715150919,0.301000286072205,3.42872481942297,0.000606424048371493,0.032696420355381
"ENSG00000259278.1",2.55941131298391,2.27614156567184,0.66387370627733,3.42857616463724,0.000606756258797544,0.032696420355381
"ENSG00000224982.3",134.023083186049,1.26950158717123,0.370383419018809,3.42753352872624,0.000609091082611487,0.032750403198264
"ENSG00000232406.5",23.4495633934527,1.90942256010054,0.55711762371898,3.42732392372439,0.000609561469218791,0.032750403198264
"ENSG00000270116.1",11.5660697762994,1.86890058458773,0.545565518366997,3.42562079469718,0.000613396110812196,0.0329077499921698
"ENSG00000162843.16",12.5180532067675,1.28410916045119,0.374946475549728,3.42477991976986,0.000615297630020208,0.0329610765816135
"ENSG00000256274.1",11.8026346158435,2.28893754727263,0.668503215034029,3.42397388044889,0.000617125521100852,0.0330103076971767
"ENSG00000253114.2",1.55028127191054,2.5937591238388,0.757846373134081,3.42253946946039,0.000620390900696126,0.0331361728136519
"ENSG00000173213.8",19.4909971509677,-1.36326666303763,0.398975368910265,-3.41691936211792,0.00063334036118539,0.0337781525965541
"ENSG00000162897.13",30.423065002955,1.69462350450868,0.496051572801984,3.4162244359724,0.000634958914388861,0.0337910330463732
"ENSG00000207452.1",2.51711010380511,3.92880726246513,1.1501812608527,3.41581574677411,0.000635912588803773,0.0337910330463732
"ENSG00000124678.16",53.1149163809349,2.134327636487,0.624872930054498,3.41561865434122,0.000636372979177292,0.0337910330463732
"ENSG00000254364.1",1.77388579673236,1.69898354734312,0.497529882581777,3.41483719234466,0.000638201458324721,0.0338386525056261
"ENSG00000257289.1",3.54744051274113,3.01327112707298,0.882885948895442,3.4129789140294,0.000642569137486069,0.0340205700779797
"ENSG00000125740.12",8013.36441177688,-1.96117691658948,0.574869736002784,-3.41151532906575,0.000646028687571885,0.0341286394862792
"ENSG00000227227.1",6.13884138954783,2.48906653130712,0.729648903645975,3.4113208679812,0.00064648964665639,0.0341286394862792
"ENSG00000271580.1",10.6210537923535,1.26791839512834,0.371854319087163,3.40971808056677,0.000650300631975489,0.0342614471601774
"ENSG00000234622.4",1.20028018137386,2.30575729706661,0.676326670541374,3.40923609477198,0.000651450740591646,0.0342614471601774
"ENSG00000181433.8",64.6280271988845,-4.24641578006133,1.24562107589254,-3.40907508892188,0.000651835352083771,0.0342614471601774
"ENSG00000267322.2",58.85146187527,1.51847356873674,0.445652612334473,3.40730319246304,0.000656082038976904,0.0344214217786357
"ENSG00000273369.1",14.9682432914357,1.06364092450778,0.312191411167411,3.40701533245387,0.000656774374796106,0.0344214217786357
"ENSG00000224593.1",3.72195294609453,2.76923763047987,0.812898575880375,3.40662133339422,0.000657723088376257,0.0344214734435528
"ENSG00000273237.1",37.1611864224592,1.07399753727782,0.31536151036137,3.40560753925593,0.000660170072921873,0.0344998230913992
"ENSG00000265650.1",1.49589437014252,2.19545556457797,0.644854993340678,3.40457248102304,0.000662677113736958,0.0345672930343475
"ENSG00000278438.1",1.65517190123015,2.93107929094276,0.86099595490213,3.40428927018122,0.000663364626788002,0.0345672930343475
"ENSG00000123545.5",470.916792653219,-0.478671687861179,0.140627242573573,-3.40383327654846,0.00066447297522072,0.0345754419197945
"ENSG00000207117.1",2.04464986934805,2.9918831433262,0.87923879975613,3.40281064047224,0.000666964881253801,0.0346554570631446
"ENSG00000167889.11",77.0405014723252,-1.42921391456683,0.42026154169282,-3.40077254942229,0.00067195712939863,0.0348649756282261
"ENSG00000162068.1",7.70152337564241,1.47434361277355,0.43365865433529,3.39977906132974,0.000674403225637672,0.0349419759702714
"ENSG00000185269.10",670.187911161745,-2.06878185803985,0.608640450319101,-3.39902130552647,0.000676274480529256,0.0349890158587216
"ENSG00000229240.6",4.16133862066682,3.12904140940153,0.921235158123178,3.39657185443973,0.000682356396154283,0.0352456768187147
"ENSG00000241640.2",1.80946197951992,3.44740518205166,1.01506426553801,3.39624327157696,0.000683176114547774,0.0352456768187147
"ENSG00000249089.1",2.8122878097048,4.45018486712045,1.31089683200311,3.39476361409798,0.000686878782765165,0.0353111857004062
"ENSG00000183520.10",1608.18514323835,-0.38193555290708,0.11250829402769,-3.39473241691034,0.000686957050451976,0.0353111857004062
"ENSG00000233783.6",18.4559442329029,2.83019629124169,0.834039255389772,3.39336101142992,0.000690405843448665,0.0353111857004062
"ENSG00000276603.1",10.6409857433245,1.32886016663515,0.391622900565849,3.39321363667729,0.00069077741564566,0.0353111857004062
"ENSG00000140798.14",8.57604744220948,1.89968593544269,0.559870505169529,3.39308093193347,0.000691112159751463,0.0353111857004062
"ENSG00000180432.5",41.6082111978243,1.78210324518512,0.525225176784934,3.39302707477566,0.000691248055971815,0.0353111857004062
"ENSG00000250848.1",18.383765561187,1.26243490639373,0.37206759052838,3.39302572578526,0.000691251460159384,0.0353111857004062
"ENSG00000121552.3",616.062982604419,-1.36000766871353,0.400898493894143,-3.39239904720779,0.000692834574366314,0.035342347950821
"ENSG00000274911.1",13.0164420700118,-1.10435757701314,0.325665724203418,-3.39107709205325,0.000696185152617088,0.03545616285613
"ENSG00000223305.1",4.68936462405401,1.94186544508884,0.572695073755238,3.39074934302433,0.000697018179495507,0.03545616285613
"ENSG00000164128.5",93.0493520039849,-1.57028582932051,0.463269793504306,-3.38957093973777,0.000700020939948313,0.035559105648843
"ENSG00000255539.1",2.18516692914968,3.14878368330787,0.929074994525563,3.38915986530863,0.000701071248622302,0.035562720321176
"ENSG00000108602.16",4175.35104210067,-2.42540418717581,0.715830639269039,-3.38823746026362,0.000703433355921006,0.0356327747378674
"ENSG00000259121.2",3.08315942779737,2.125063900425,0.627670065307429,3.38563843949473,0.000710128799834092,0.0358900903651974
"ENSG00000260146.1",3.29176558456755,2.7540650701245,0.813609653909599,3.38499556499917,0.000711794045640606,0.0358900903651974
"ENSG00000258926.1",10.3639066419769,1.26353704421299,0.373292790489994,3.38484180890405,0.000712192859275347,0.0358900903651974
"ENSG00000250384.1",3.42094243201242,4.52489292447696,1.33685228263775,3.3847366558322,0.000712465725586655,0.0358900903651974
"ENSG00000279433.1",10.0376555595052,2.11092089795377,0.623881112994978,3.38353069837324,0.000715602070277636,0.0359135911646218
"ENSG00000269570.2",11.5173926439195,1.45839425170346,0.431073972616417,3.38316471034355,0.000716556432958137,0.0359135911646218
"ENSG00000140274.12",33.0181930158332,-1.56975540525572,0.463995011841824,-3.38312991560963,0.000716647226404608,0.0359135911646218
"ENSG00000177675.7",336.661320035967,0.938641825024866,0.277455312045744,3.38303785969725,0.000716887488831245,0.0359135911646218
"ENSG00000259248.4",83.777334769887,1.06649914237491,0.315357508788264,3.38187331093794,0.000719933385419621,0.0360165021466125
"ENSG00000277246.1",3.84284605256105,1.46295867155636,0.432660517910246,3.38130846471145,0.000721415076190335,0.0360409842740481
"ENSG00000275562.1",4.06515582332872,3.10298109641356,0.917940213806872,3.38037385195808,0.000723872952858012,0.0361141011645645
"ENSG00000265912.1",9.49808833242909,1.53197759518136,0.453305771427023,3.37956781436653,0.000725998943533761,0.0361408936011059
"ENSG00000204314.9",67.5405948311494,-1.02624323316628,0.303701500238609,-3.37911808917637,0.000727187650400912,0.0361408936011059
"ENSG00000109927.8",50.3546111959187,0.728550611273166,0.215622273081818,3.37882817419663,0.000727954907508518,0.0361408936011059
"ENSG00000270048.1",5.32810329404291,1.78034863664536,0.526938678157499,3.3786637998762,0.000728390256498059,0.0361408936011059
"ENSG00000272054.1",70.2717129077943,0.99808690713116,0.29553336339665,3.37723936025313,0.000732173057939659,0.0362790251901342
"ENSG00000277214.1",3.57821118694764,2.0997357652245,0.622395264484397,3.3736371162206,0.000741820905979411,0.0367069963285725
"ENSG00000276334.1",79.6422872300184,0.990996327428624,0.293826861139259,3.3727220295184,0.000744290509479167,0.0367790902099093
"ENSG00000279394.1",4.24047858099362,2.27107888228827,0.673874822262076,3.37017915978026,0.000751193263219047,0.0370697545110269
"ENSG00000179889.17",8101.59329739187,0.452050393500839,0.134181905937846,3.36893704364456,0.000754586621850548,0.0371866839967597
"ENSG00000184949.14",346.964644323591,1.18950861596658,0.353129338922805,3.36847858519796,0.000755842684851896,0.0371981115363426
"ENSG00000073711.9",1467.71697281572,0.739392627327675,0.219546626554101,3.36781593474165,0.000757661614986536,0.0372371716594194
"ENSG00000204195.3",4.96302381981393,2.42032689090264,0.718981607398613,3.36632657358199,0.000761764653264011,0.0373882327115525
"ENSG00000237646.1",5.45870676414636,2.1020133392826,0.62455254036214,3.3656309172384,0.000763688175835142,0.0374307518121756
"ENSG00000226876.2",19.2535170986077,3.25190034604031,0.966312306606766,3.36526847873795,0.000764692121272971,0.0374307518121756
"ENSG00000231948.2",17.3124950942852,1.28829654477876,0.383083786844162,3.36296285309207,0.000771107391838881,0.0376939710250177
"ENSG00000023839.9",80.0817612519087,-1.21938222218813,0.362955267685403,-3.35959367655478,0.00078057182953235,0.0380433200161833
